cct_id,show_id,show,show_ja,date,episode,segment,name_ja,name_en,description_ja,metadata,cct_permalink,cct_url,subbed,cct_link,cct_index
gakinotsukai_19900911_48_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-09-11,48,0,じぃちゃんばあちゃんかくれんぼ!!,Ji~i chan Grandma hide and seek,新聞にダウンタウンは解散するという記事が載った→[ハガキ]この前アルタに松本さんを見に行ったら機嫌が悪かったのですが？,,48-1-ja,https://chikichiki.tube/gakinotsukai/video/48-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/48-1-ja"">VTR</a>",gakinotsukai-48-1
gakinotsukai_19900918_49_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-09-18,49,0,がっちり買いましょうIN沖縄!!,Lets buy Athletic IN Okinawa,沖縄来たのは4回目か5回目ぐらい→沖縄で紹介された物→[ハガキ]ダウンタウンの二人はなにかお稽古ごとはやりましたか→ダウンタウンの二人は学生時代バイトしていましたか？,,49-1-ja,https://chikichiki.tube/gakinotsukai/video/49-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/49-1-ja"">VTR</a>",gakinotsukai-49-1
gakinotsukai_19900925_50_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-09-25,50,0,ビーチバレーIN沖縄!!,Beach Volleyball IN Okinawa,日本でどこが一番好きか→大阪→子供の名前どうする→[ハガキ]昔ダウンタウンの二人がスナックでアルバイトをしていたとき、襲われそうになったと聞きましたが本当ですか→ダウンタウンの二人は追っかけのことをどう思っているのですか？これからやろうと思っている私にアドバイスをお願いします→松っちゃんはいいともで黒のグラサンなどしてカッコ付けていますが何さまのつもりなんですか,,50-1-ja,https://chikichiki.tube/gakinotsukai/video/50-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/50-1-ja"">VTR</a>",gakinotsukai-50-1
gakinotsukai_19901002_51_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-10-02,51,0,仮装大賞予選,Costume Award qualifying,[ハガキ]松本さんが痔の手術をしたときの看護婦は私の姉です→浜ちゃん、松ちゃん私に彼氏を紹介してください、スタッフに誰かいませんか？電話待ってます,,51-1-ja,https://chikichiki.tube/gakinotsukai/video/51-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/51-1-ja"">VTR</a>",gakinotsukai-51-1
gakinotsukai_19901009_52_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-10-09,52,0,仮装大賞・100万円はもらったも同然だ！（合格ラインで合格！）,Costume Award-one million yens good as I got,19点取れたので上等→一点入れなかったやつは誰なのか→次は人文字に挑戦する,,52-1-ja,https://chikichiki.tube/gakinotsukai/video/52-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/52-1-ja"">VTR</a>",gakinotsukai-52-1
gakinotsukai_19901016_53_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-10-16,53,0,Mr.レディと腕相撲大会!!,Mr. Ready and arm wrestling tournament,[ハガキ]浜田さんは大先輩を呼び捨てにしていますが芸能界では生きていけるんですか？→4時ですよ〜だで抱きつくのはいつも松本さんだということが分かりましたが、松本さんがこれだけ抱きついていることに対し浜田さんはどう思っているのですか？→彼氏が浮気をしていたので「浜ちゃんにやってもらう」と言ったら「お前程度のテクニックでは浜ちゃんは相手にせえへん」と言われました。頭に来たので別れるにして何かしてから別れたいです。浜田さんテレビで返事をしてください、アホな彼氏に一言言ってください。,,53-1-ja,https://chikichiki.tube/gakinotsukai/video/53-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/53-1-ja"">VTR</a>",gakinotsukai-53-1
gakinotsukai_19901023_54_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-10-23,54,0,お見合い大作戦,Matchmaking Battle,緊張してる人間っておもしろい→ヤクザの女に手を出した松本→つかぐちさん→[ハガキ]ダウンタウンのお二人が、酔っぱらったときや寝ぼけたときにしてしまったことを教えてください,,54-1-ja,https://chikichiki.tube/gakinotsukai/video/54-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/54-1-ja"">VTR</a>",gakinotsukai-54-1
gakinotsukai_19901030_55_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-10-30,55,0,マジック種明かし大作戦!!,Magic Taneakashi Battle,研究→人の表情は何種類あるのか→日本人は表情作るのが下手→9年ぐらい前、この世界入ってすぐの話→[ハガキ]二人はいとしこいしさんに似ていますね→電車でせんずりをこいていたおじさんを見た。男の人はどうしてこういうことをするのですか、浜ちゃん松ちゃんはそういうことをしたことがありますか、これからも頑張ってください,,55-1-ja,https://chikichiki.tube/gakinotsukai/video/55-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/55-1-ja"">VTR</a>",gakinotsukai-55-1
gakinotsukai_19901106_56_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-11-06,56,0,早く言ってよ！エッチ言葉しりとり大作戦!!,To say soon! Etch words shiritori Battle,休みが欲しい→人間のレギュラーの限界は週に三本→それいけダウンタウン→乗馬したい→疲労困憊→新田が家におこしにきた話→[ハガキ]私の母はテレビにダウンタウンが出るたびに「あ、ヤクザ」と言って見てるのに消しちゃいます,,56-1-ja,https://chikichiki.tube/gakinotsukai/video/56-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/56-1-ja"">VTR</a>",gakinotsukai-56-1
gakinotsukai_19901113_57_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-11-13,57,0,1000人企画・３年Ｂ組金八先生,1000 Planning Group B · 3 years Mr. Jin Ba,次の対決はどうする→次の対決では勝った方が望みを叶えるというのはどう→罰ゲームでバンジージャンプ→チンパンジーチョップ→カンガルーとボクシング,,57-1-ja,https://chikichiki.tube/gakinotsukai/video/57-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/57-1-ja"">VTR</a>",gakinotsukai-57-1
gakinotsukai_19901120_58_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-11-20,58,0,ゴルフ対決前哨戦,Golf confrontation prelude,出来るスポーツ→罰ゲーム→罰ゲームで家族全員連れてくるというのはどうか→罰ゲームでスペインで闘牛やりに行くか→[ハガキ]浜ちゃんは昔車の中で生活していたらしいですがその生活を教えてください→松本さんのせいで勇気がイケイケになってしまいました。昔の勇気に戻して,,58-1-ja,https://chikichiki.tube/gakinotsukai/video/58-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/58-1-ja"">VTR</a>",gakinotsukai-58-1
gakinotsukai_19901127_59_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-11-27,59,0,クイズヅラを探せグランプリ!!,Find the Kuizudzura Grand Prix,罰ゲーム決め,,59-1-ja,https://chikichiki.tube/gakinotsukai/video/59-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/59-1-ja"">VTR</a>",gakinotsukai-59-1
gakinotsukai_19901204_60_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-12-04,60,0,ガキ版ピッタシカンカン!!,Brat version Pitta your Kankan,双方がしたひどい話→[ハガキ]うちの母はダウンタウンが出ているとおぼんこぼんが出ていると言います,,60-1-ja,https://chikichiki.tube/gakinotsukai/video/60-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/60-1-ja"">VTR</a>",gakinotsukai-60-1
gakinotsukai_19901211_61_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-12-11,61,0,ゴルフマッチプレー!!,Golf Match Play,浜田が今田東野にした話→陸橋の階段で荷物を持っているお婆さんがいたらおぶってあげるか？,,61-1-ja,https://chikichiki.tube/gakinotsukai/video/61-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/61-1-ja"">VTR</a>",gakinotsukai-61-1
gakinotsukai_19901218_62_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-12-18,62,0,ダンスダンスざんす!!,Dance Dance dialysance,人間がいらんことするから天が怒っている→占いによると来年はあまり良くないらしい→おかしな雑誌の占い→お守りは信用しない→[ハガキ]昔、チチクリマンボというのをやっていたそうですが、どのようなものかを見せてください→タモリンピックを見てると、松本さんにはやる気が感じられますが、浜ちゃんは嫌そうに見えます。浜ちゃんはタモリンピックがきらいなのですか？,,62-1-ja,https://chikichiki.tube/gakinotsukai/video/62-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/62-1-ja"">VTR</a>",gakinotsukai-62-1
gakinotsukai_19901225_63_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-12-25,63,0,罰ゲームさん、いらっしゃーい!!,Punishment games Iratsu Shai,松本と浜田の罰ゲームに対する扱いの違い→［ハガキ］修学旅行の話→床の間でうんこした理由→［ハガキ］浜田さんの特技はハンバーク手だと聞きました。見せてください。,,63-1-ja,https://chikichiki.tube/gakinotsukai/video/63-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/63-1-ja"">VTR</a>",gakinotsukai-63-1
gakinotsukai_19901229_SP_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1990-12-29,SP,0,SP『ウッチャンナンチャン＆ダウンタウンスペシャル〜SHA.LA.LAの使いやあらへんで!!〜』 14:00-15:25(85m),,なし,,,,,,
gakinotsukai_19910108_64_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-01-08,64,0,なぐって！なぐって！さて何んでしょう!?,Hit me! Hit me! Well what point,どっちかタバコ止めようか→浜田は屁を止めてくれ→科学がどんどん発達していくのは困る→[ハガキ]下唇を両手で引っ張り、唇を頭にかぶせるぐらいが出産の痛みと同等だと思います。浜田さんやってみてください。,,64-1-ja,https://chikichiki.tube/gakinotsukai/video/64-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/64-1-ja"">VTR</a>",gakinotsukai-64-1
gakinotsukai_19910115_65_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-01-15,65,0,チキチキ良い子悪い子普通の子!!,Chitty Chitty good child bad child ordinary child,浜田が私服ばかり着てくること→昔自転車盗まれたことが原因で家族喧嘩になった話→[ハガキ]今年でダウンタウンは芸能生活10周年なので写真集を出してみては如何でしょうか,,65-1-ja,https://chikichiki.tube/gakinotsukai/video/65-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/65-1-ja"">VTR</a>",gakinotsukai-65-1
gakinotsukai_19910122_66_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-01-22,66,0,ダウンタウンなんて嫌いや！チキチキ目安箱,Downtown Nante hate,本番前にうんこしてた→うんこした後手洗うか？→バッティングセンター→[ハガキ]去年の暮れにチェッカーズのラジオ番組に野沢直子が出ていて浜ちゃんて時々フミヤは似ているといわれフミヤさんも俺も似てると思うなどと言っていました。浜ちゃん良かったですね→まるでリトマス試験紙のようにイモ食えばへが出るのですがどうすればいいでしょうか,,66-1-ja,https://chikichiki.tube/gakinotsukai/video/66-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/66-1-ja"">VTR</a>",gakinotsukai-66-1
gakinotsukai_19910129_67_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-01-29,67,0,ドラフト会議,Draft,[ハガキ]スクールウォーズのイソップをアンデルセンと母親が間違えていました→浜ちゃん松ちゃんあけましておめでとうございます。これは大分前の話なのですが私の姉が沖縄のバーで働いていて浜田さんが来てカラオケを独占していたと聞きましたが本当ですか？,,67-1-ja,https://chikichiki.tube/gakinotsukai/video/67-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/67-1-ja"">VTR</a>",gakinotsukai-67-1
gakinotsukai_19910205_68_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-02-05,68,0,涙の1000本ノック!!,Tears of 1000 knock,[ハガキ]1月22日、妹が上京してきたという事実はないのでしょうか？私はその日浜田さんそっくりの女性を見かけたのですが。→松ちゃんはハンサムだと思うのですが,,68-1-ja,https://chikichiki.tube/gakinotsukai/video/68-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/68-1-ja"">VTR</a>",gakinotsukai-68-1
gakinotsukai_19910211_SP_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-02-11,SP,0,SP『ダウンタウンのガキの遊びやあらへんで!!〜ダウンタウン改造計画〜』16:00-16:45(45m),,なし,,,,,,
gakinotsukai_19910212_69_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-02-12,69,0,オールスター夢の球宴!!,All Star dream of Kyuen,[ハガキ]松本さん、少しは大友さんに女を回してやってください,,69-1-ja,https://chikichiki.tube/gakinotsukai/video/69-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/69-1-ja"">VTR</a>",gakinotsukai-69-1
gakinotsukai_19910219_70_0,gakinotsukai,GAKI NO TSUKAI,ダウンタウンのガキの使いやあらへんで!!,1991-02-19,70,0,罰ゲーム　冬の湘南　赤フンドシで寒中水泳!!,Winter swimming,スタイリストの用居した服が気に行ったので買い取り→帽子→[ハガキ]ブスが活躍できる場を作ってください,,70-1-ja,https://chikichiki.tube/gakinotsukai/video/70-1-ja,,"<a href=""https://chikichiki.tube/gakinotsukai/video/70-1-ja"">VTR</a>",gakinotsukai-70-1
